id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
23613551,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,788058,Audrey,Central Region,Toa Payoh,1.3387,103.85155,Private room,40,180,0,,,1,181,0,
23658989,Serviced apartment in Singapore · 2 bedrooms · 2 beds · 2 shared baths,156409670,Tushita,Central Region,Queenstown,1.30376,103.78445,Private room,310,92,1,2019-07-26,0.02,133,364,0,
23733935,Condo in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 private bath,1170341,Jenny,Central Region,Tanglin,1.29377,103.82896,Private room,150,92,7,2023-09-10,0.11,3,364,1,
23760158,Rental unit in Singapore · ★4.72 · 1 bedroom · 1 bed · 1 private bath,178192415,Daniel,Central Region,Bukit Merah,1.27475,103.83361,Private room,65,92,87,2020-02-03,1.47,1,91,0,
23861900,Guesthouse in Singapore · ★4.67 · 1 bedroom · 1 bed · 1 private bath,1439258,Kay,Central Region,Queenstown,1.29303,103.77312,Private room,218,1,3,2019-11-18,0.04,51,340,0,S0399
23862116,Rental unit in Singapore · 1 bedroom · 1 bed · 1 shared bath,25185912,Rebekah,Central Region,Newton,1.30379,103.83998,Private room,73,92,0,,,17,364,0,
23874999,Condo in Singapore · ★4.93 · 1 bedroom · 1 bed · 1.5 baths,20723834,Davenport,Central Region,Singapore River,1.29162,103.84373,Private room,126,92,56,2021-12-04,0.80,2,365,0,
23964810,Bungalow in Singapore · 1 bedroom · 2 beds · 1 shared bath,43109729,Yin,North Region,Sungei Kadut,1.40683,103.75585,Shared room,290,92,0,,,1,0,0,
23965690,Bungalow in Singapore · Studio · 2 beds · 1 private bath,86034726,峰,Central Region,Bukit Merah,1.28706,103.80514,Private room,290,92,0,,,1,0,0,
23968828,Bungalow in Singapore · Studio · 2 beds · 1 private bath,145959309,冉,Central Region,Kallang,1.31167,103.87476,Private room,320,92,0,,,1,0,0,
24023173,Rental unit in Singapore · ★4.33 · 1 bedroom · 1 bed · 1 private bath,11390076,Tryston,Central Region,Toa Payoh,1.33825,103.84136,Private room,91,93,3,2023-02-04,0.05,7,362,1,
24044750,Bungalow in Singapore · Studio · 2 beds · 1 private bath,32642433,Aleem,Central Region,Bukit Merah,1.26625,103.8196,Private room,320,92,0,,,1,0,0,
24044899,Bungalow in Singapore · 1 bedroom · 2 beds · 1 shared bath,34811439,James,Central Region,Bukit Merah,1.27121,103.84257,Shared room,310,92,0,,,1,0,0,
24047711,Bungalow in Singapore · Studio · 2 beds · 1 private bath,74393907,유영,Central Region,Bukit Merah,1.26068,103.82417,Private room,310,92,0,,,1,365,0,
24087563,Rental unit in Singapore · 1 bedroom · 1 bed · 1 shared bath,28898261,Jake,Central Region,Bukit Merah,1.28457,103.8325,Private room,60,92,0,,,1,0,0,
24114234,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,143675159,Olena,Central Region,Geylang,1.31625,103.88673,Private room,200,92,0,,,1,0,0,
24125960,Guesthouse in Singapore · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,18618387,Kaytwo,Central Region,Queenstown,1.28142,103.78721,Private room,106,30,22,2023-01-09,0.32,28,303,1,S0399
24161078,Boutique hotel in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,1439258,Kay,Central Region,Queenstown,1.28028,103.78564,Private room,218,1,4,2019-11-08,0.06,51,350,0,S0399
24170288,Rental unit in Singapore · ★4.33 · 1 bedroom · 1 bed · 1.5 shared baths,11390076,Tryston,Central Region,Newton,1.30616,103.83891,Private room,85,93,3,2019-12-11,0.05,7,362,0,
24235192,Bungalow in Singapore · 1 bedroom · 2 beds · 1 shared bath,163757139,Herman,East Region,Bedok,1.31854,103.91184,Shared room,330,92,0,,,1,0,0,
24300044,Rental unit in Singapore · 1 bedroom · 1 bed · 2 shared baths,2413412,Kaurus,Central Region,Outram,1.2842,103.84255,Private room,59,92,0,,,93,329,0,
24412725,Condo in Singapore · Studio · 2 beds · 1 private bath,32502212,Carry,West Region,Pioneer,1.31201,103.67881,Private room,305,92,0,,,1,0,0,
24420175,Rental unit in Singapore · ★4.29 · 6 bedrooms · 1 bed · 4 shared baths,25185912,Rebekah,Central Region,Newton,1.30606,103.84025,Private room,72,92,7,2023-07-17,0.10,17,365,1,
24447655,Boutique hotel in Singapore · ★4.0 · 1 bedroom · 1 bed · 1 private bath,1439258,Kay,Central Region,Queenstown,1.28116,103.78732,Private room,218,1,3,2020-03-06,0.05,51,333,0,S0399
24500374,Condo in Singapore · 2 bedrooms · 1 bed · 2 baths,7345696,Jin Kiat,East Region,Pasir Ris,1.37814,103.9411,Entire home/apt,150,180,0,,,1,361,0,
24503612,Bungalow in Singapore · Studio · 3 beds · 1 private bath,51384823,豪狄,West Region,Jurong East,1.33103,103.74639,Private room,312,92,0,,,1,0,0,
24506349,Condo in Singapore · 1 bedroom · 1 bed · 1 private bath,156409670,Tushita,Central Region,Queenstown,1.29179,103.80622,Private room,270,92,0,,,133,364,0,
24528929,Home in Singapore · ★4.50 · 1 bedroom · 1 bed · 1 private bath,184792657,Alee,Central Region,Geylang,1.31418,103.89883,Private room,62,92,76,2023-05-04,1.10,5,240,1,
24546514,Home in Singapore · ★4.46 · 1 bedroom · 1 bed · 2 shared baths,184792657,Alee,Central Region,Geylang,1.31434,103.8991,Private room,56,92,83,2023-08-04,1.21,5,45,1,
24569607,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,2413412,Kaurus,Central Region,Geylang,1.3147,103.88163,Private room,28,92,0,,,93,299,0,
24571017,Home in Singapore · ★4.47 · 1 bedroom · 1 bed · 3 shared baths,184792657,Alee,Central Region,Geylang,1.31534,103.89967,Private room,52,92,89,2022-02-05,1.29,5,0,0,
24586538,Condo in Singapore · ★4.59 · 1 bedroom · 1 bed · 1.5 baths,33096269,E C,Central Region,Geylang,1.31284,103.88781,Private room,70,92,88,2023-11-09,1.28,9,178,2,
24606096,Boutique hotel in Singapore · 1 bedroom · 4 beds · 1 private bath,1439258,Kay,Central Region,Queenstown,1.28043,103.78655,Private room,266,1,2,2023-02-08,0.04,51,336,1,S0399
24609199,Hotel in Little India · ★3.81 · 1 bedroom · 1 private bath,164189015,Jasmin,Central Region,Rochor,1.30398,103.85426,Hotel room,211,1,31,2023-11-06,0.50,1,322,10,S0279
24618190,Serviced apartment in Singapore · 4 bedrooms · 4 beds · 2 baths,138649185,Apac,West Region,Clementi,1.31124,103.76152,Entire home/apt,461,92,2,2022-05-18,0.05,260,364,0,
24635669,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,2413412,Kaurus,Central Region,Outram,1.28347,103.84166,Private room,69,92,1,2020-07-07,0.02,93,360,0,
24636266,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,8948251,Joey,Central Region,Outram,1.28372,103.84139,Private room,69,92,2,2020-08-10,0.03,71,360,0,
24636530,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,97878860,Chess,Central Region,Outram,1.28486,103.84338,Private room,69,92,1,2018-06-05,0.01,62,360,0,
24659042,Rental unit in Singapore · ★4.72 · Studio · 1 bed · 1 bath,186368904,Diane,Central Region,Bukit Merah,1.2838,103.83412,Entire home/apt,,92,181,2021-06-13,2.64,1,0,0,
24660198,Serviced apartment in Orchard  · ★4.70 · 2 bedrooms · 2 beds · 2 baths,7210103,Thanksgivings,Central Region,River Valley,1.29545,103.84207,Entire home/apt,549,6,112,2023-12-10,1.67,6,0,59,Authorised Serviced Apartment
24664051,Condo in Singapore · ★4.63 · Studio · 2 beds · 1.5 baths,186405513,Lk,Central Region,Bukit Merah,1.28459,103.83474,Entire home/apt,,92,134,2021-05-14,1.98,1,0,0,
24682695,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 private bath,111065775,Joyce,Central Region,River Valley,1.299,103.83634,Hotel room,227,6,2,2023-09-17,0.13,18,293,1,Authorised Serviced Apartment
24707713,Rental unit in Singapore · ★4.60 · 1 bedroom · 2 beds · 1 private bath,186742615,Justin,Central Region,Bukit Merah,1.28457,103.83461,Private room,,92,129,2021-05-16,1.89,1,0,0,
24720145,Condo in Singapore · ★4.40 · 1 bedroom · 1 bed · 1 shared bath,33096269,E C,Central Region,Geylang,1.31103,103.88694,Private room,65,92,70,2023-08-12,1.06,9,270,1,
24725185,Rental unit in Singapore · 1 bedroom · 1 bed · 4 shared baths,25185912,Rebekah,Central Region,Newton,1.30371,103.84017,Private room,76,92,2,2021-12-31,0.03,17,365,0,
24741587,Hotel in Singapore · ★4.0 · 1 bedroom · 1 bed · 1 private bath,108773366,RedDoorz,Central Region,Museum,1.29629,103.85205,Private room,145,92,6,2019-04-10,0.09,30,364,0,
24761439,Hotel in Singapore · ★4.14 · 1 bedroom · 1 bed · 1 private bath,108773366,RedDoorz,Central Region,Rochor,1.29819,103.85129,Private room,145,92,22,2021-01-01,0.32,30,364,0,
24763374,Hotel in Singapore · ★4.40 · 1 bedroom · 1 bed · 1 private bath,108773366,RedDoorz,Central Region,Rochor,1.29773,103.85314,Private room,145,92,5,2021-02-15,0.08,30,364,0,
24763494,Hotel in Singapore · ★4.33 · 1 bedroom · 1 bed · 1 private bath,108773366,RedDoorz,Central Region,Downtown Core,1.2961,103.85267,Private room,145,92,3,2020-12-20,0.05,30,364,0,
24763572,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,108773366,RedDoorz,Central Region,Downtown Core,1.29745,103.85343,Private room,145,92,2,2019-09-10,0.04,30,364,0,
24763675,Hotel in Singapore · ★3.88 · 1 bedroom · 1 bed · 1 private bath,108773366,RedDoorz,Central Region,Museum,1.29615,103.8513,Private room,145,92,8,2020-02-03,0.12,30,364,0,
24765067,Hotel in Singapore · 1 bedroom · 2 beds · 1 private bath,108773366,RedDoorz,Central Region,Rochor,1.29801,103.85361,Private room,130,92,2,2020-06-13,0.04,30,364,0,
24765141,Hotel in Singapore · 1 bedroom · 2 beds · 1 private bath,108773366,RedDoorz,Central Region,Rochor,1.29806,103.85187,Private room,130,92,1,2019-10-28,0.02,30,364,0,
24765195,Hotel in Singapore · 1 bedroom · 2 beds · 1 private bath,108773366,RedDoorz,Central Region,Downtown Core,1.2969,103.85354,Private room,130,92,0,,,30,364,0,
24781520,Hostel in Singapore · 1 bedroom · 2 beds · 3 shared baths,15745786,Quarters,Central Region,Singapore River,1.28709,103.84945,Shared room,,92,0,,,3,0,0,
24785006,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,2413412,Kaurus,Central Region,Kallang,1.30878,103.86242,Private room,49,92,1,2018-12-27,0.02,93,329,0,
24785613,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,2413412,Kaurus,Central Region,Kallang,1.3106,103.86266,Private room,49,92,1,2018-06-16,0.01,93,360,0,
24786824,Hostel in Singapore · 1 bedroom · 4 beds · 3 shared baths,15745786,Quarters,Central Region,Singapore River,1.28852,103.84865,Shared room,,92,0,,,3,0,0,
24787083,Hostel in Singapore · 1 bedroom · 1 bed · 3 shared baths,15745786,Quarters,Central Region,Singapore River,1.28726,103.84777,Shared room,,92,0,,,3,0,0,
24835791,Condo in Singapore · 1 bedroom · 1 bed · 1 private bath,187757773,Muk,West Region,Bukit Batok,1.35417,103.75086,Private room,90,92,0,,,1,0,0,
24848765,Home in Singapore · 1 bedroom · 1 bed · 1 shared bath,22907669,Yong Han,North-East Region,Ang Mo Kio,1.3707,103.84236,Private room,18,180,0,,,1,0,0,
24849782,Home in Singapore · 1 bedroom · 1 bed · 1 shared bath,187844948,Ben,North-East Region,Ang Mo Kio,1.37003,103.84241,Private room,13,180,0,,,1,0,0,
24855606,Boutique hotel in Singapore · ★4.25 · Studio · 1 bed · 1 private bath,1439258,Kay,Central Region,Queenstown,1.27939,103.78719,Private room,174,1,8,2023-07-04,0.12,51,308,1,S0399
24900530,Rental unit in Singapore · 1 bedroom · 1 bed · 2 shared baths,8948251,Joey,Central Region,Kallang,1.31009,103.86182,Private room,49,92,0,,,71,360,0,
24919927,Rental unit in Singapore · ★4.20 · 1 bedroom · 1 bed · 3 shared baths,2413412,Kaurus,Central Region,Kallang,1.30907,103.86187,Private room,59,92,5,2020-08-17,0.09,93,329,0,
24972169,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,97878860,Chess,Central Region,Outram,1.2842,103.84255,Private room,69,92,1,2018-09-04,0.02,62,360,0,
24979153,Rental unit in Singapore · ★4.62 · 1 bedroom · 1 bed · 1.5 shared baths,188842185,Jj,Central Region,Bukit Merah,1.28286,103.83403,Private room,,92,113,2021-06-03,1.66,1,0,0,
24984672,Rental unit in Singapore · ★4.69 · 1 bedroom · 1 bed · 1 bath,187856464,Diane,Central Region,Bukit Merah,1.2835,103.8351,Entire home/apt,,92,110,2021-03-20,1.61,1,0,0,
25087117,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,2413412,Kaurus,Central Region,Kallang,1.31088,103.8604,Private room,56,92,2,2019-12-31,0.03,93,359,0,
25130085,Townhouse in Singapore · ★4.68 · 1 bedroom · 1 bed · 4 shared baths,161561473,Nanda,Central Region,Geylang,1.31129,103.88421,Private room,38,92,50,2022-11-17,0.74,9,218,0,
25183317,Home in Singapore · 1 bedroom · 1 bed · 1 shared bath,68059127,Wei,East Region,Bedok,1.3189,103.91284,Private room,107,92,1,2018-06-29,0.01,36,365,0,
25183623,Home in Singapore · ★4.83 · 1 bedroom · 1 bed · 1 private bath,68059127,Wei,East Region,Bedok,1.31754,103.91241,Private room,117,92,6,2022-02-11,0.09,36,245,0,
25183926,Townhouse in Singapore · 1 bedroom · 1 bed · 1.5 baths,68059127,Wei,East Region,Bedok,1.31828,103.91211,Private room,100,92,0,,,36,339,0,
25184205,Townhouse in Singapore · ★4.67 · 1 bedroom · 1 bed · 1 private bath,68059127,Wei,East Region,Bedok,1.31878,103.9121,Private room,117,92,3,2020-12-04,0.07,36,223,0,
25282863,Home in Singapore · ★4.73 · 1 bedroom · 4 beds · 1 private bath,24038248,Lim,North-East Region,Serangoon,1.38143,103.86984,Private room,,92,103,2020-02-09,1.52,4,0,0,
25300648,Home in Singapore · ★4.0 · 1 bedroom · 1 bed · 3 shared baths,107909050,Chlovelle,West Region,Jurong West,1.3539,103.71707,Private room,,92,3,2018-08-10,0.05,1,0,0,
25310826,Condo in Singapore · 2 bedrooms · 2 beds · 2 baths,519472,Joey,East Region,Tampines,1.34896,103.92735,Entire home/apt,115,92,0,,,1,0,0,
25324517,Boutique hotel in Singapore · Studio · 3 beds · 1 private bath,1439258,Kay,Central Region,Queenstown,1.27891,103.78764,Private room,261,1,2,2022-09-30,0.04,51,332,0,S0399
25353206,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,8948251,Joey,Central Region,Outram,1.28417,103.84224,Private room,69,92,1,2018-07-19,0.02,71,360,0,
25366424,Home in Singapore · ★4.84 · 2 bedrooms · 1 bed · 1 shared bath,24038248,Lim,North-East Region,Serangoon,1.38351,103.86923,Private room,,92,85,2020-03-22,1.25,4,0,0,
25399038,Condo in Singapore · 1 bedroom · 1 bed · 1 private bath,181538046,Raeynn,North-East Region,Sengkang,1.37984,103.89745,Private room,65,92,0,,,1,0,0,
25402824,Condo in Singapore · ★4.25 · 1 bedroom · 2 beds · 1 shared bath,152646149,En Chern,Central Region,Rochor,1.30288,103.85126,Private room,64,92,4,2019-08-02,0.06,3,180,0,
25424295,Guesthouse in Singapore · ★4.40 · 1 bedroom · 1 bed · 1 shared bath,18618387,Kaytwo,Central Region,Queenstown,1.28157,103.78746,Private room,81,30,5,2023-09-25,0.08,28,295,1,S0399
25435388,Condo in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 private bath,48751387,Ian,East Region,Bedok,1.32167,103.90557,Private room,99,92,55,2023-11-02,0.83,1,365,2,
25440553,Home in Singapore · 1 bedroom · 1 bed · Shared half-bath,50262492,Walter,Central Region,Bishan,1.35331,103.83444,Private room,40,92,0,,,2,0,0,
25505227,Condo in Singapore · ★3.0 · Studio · 1 bed · 1 shared bath,191309433,Zoe,Central Region,Kallang,1.32547,103.86255,Private room,30,1000,5,2020-02-22,0.08,7,0,0,
25516668,Condo in Singapore · ★4.56 · 1 bedroom · 1 bed · 1 private bath,191309433,Zoe,Central Region,Kallang,1.32703,103.86461,Private room,80,1000,9,2020-06-20,0.13,7,0,0,
25711980,Rental unit in Singapore · 2 bedrooms · 2 beds · 1 bath,156409670,Tushita,Central Region,Queenstown,1.29226,103.80781,Entire home/apt,290,92,1,2019-07-20,0.02,133,364,0,
25746140,Rental unit in Singapore · 1 bedroom · 1 bed · 1 shared bath,24214608,Mohamad Akmal Bin,North Region,Sembawang,1.4471,103.83221,Private room,25,180,0,,,1,0,0,
25768720,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,10303863,Shawn,North-East Region,Hougang,1.35699,103.89315,Private room,41,92,0,,,1,0,0,
25797887,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,97878860,Chess,Central Region,Outram,1.28495,103.84148,Private room,69,92,1,2018-12-22,0.02,62,360,0,
25815030,Condo in Singapore · ★4.75 · 1 bedroom · 1 bed · 1.5 shared baths,102052937,Marisca,Central Region,River Valley,1.2958,103.83642,Shared room,150,92,16,2021-01-01,0.24,2,89,0,
25856210,Condo in Singapore · 1 bedroom · 1 bed · 2 baths,189717902,Chen,North Region,Woodlands,1.42967,103.7843,Private room,24,92,0,,,1,0,0,
25860399,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,2413412,Kaurus,Central Region,Outram,1.2842,103.84255,Private room,79,92,1,2019-11-28,0.02,93,353,0,
25877353,Serviced apartment in Singapore · ★4.0 · 3 bedrooms · 3 beds · 2 baths,156409670,Tushita,Central Region,Queenstown,1.30341,103.78508,Entire home/apt,347,92,4,2020-01-02,0.07,133,364,0,
25899420,Condo in Singapore · 2 bedrooms · 2 beds · 1 bath,13467331,Derek,West Region,Bukit Batok,1.35179,103.75778,Entire home/apt,65,93,0,,,1,91,0,
25909373,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,8948251,Joey,Central Region,Geylang,1.3147,103.88163,Private room,28,92,2,2018-09-23,0.03,71,299,0,
25926356,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,156409670,Tushita,Central Region,Novena,1.31669,103.84278,Entire home/apt,261,92,1,2019-07-27,0.02,133,364,0,
25927281,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,138649185,Apac,Central Region,Novena,1.31623,103.8407,Entire home/apt,261,92,0,,,260,364,0,
25953564,Hotel in Singapore · 1 bedroom · 4 beds · 8.5 shared baths,151316863,Cube,Central Region,Rochor,1.30264,103.86022,Hotel room,554,1,1,2023-04-30,0.12,6,263,1,S0384
25963531,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,2413412,Kaurus,Central Region,Outram,1.28341,103.84165,Private room,79,92,2,2018-12-23,0.03,93,329,0,
25985995,Rental unit in Singapore · 2 bedrooms · 2 beds · 1 bath,156409670,Tushita,Central Region,Novena,1.31505,103.84257,Entire home/apt,310,92,2,2019-09-23,0.03,133,364,0,
26018504,Condo in Singapore · 2 bedrooms · 3 beds · 3 shared baths,9293170,Lei Lei,West Region,Jurong West,1.34569,103.72265,Private room,166,92,2,2023-06-30,0.07,3,365,1,
26093121,Bungalow in Singapore · 1 bedroom · 2 beds · 1 private bath,68059127,Wei,East Region,Bedok,1.32358,103.91458,Private room,170,92,0,,,36,142,0,
26108482,Rental unit in Singapore · 1 bedroom · 1 bed · 1 shared bath,47422706,Lk,Central Region,Bukit Merah,1.26748,103.81091,Private room,150,92,0,,,1,270,0,
26183286,Condo in Singapore · 1 bedroom · 1 bed · 1 shared bath,152646149,En Chern,Central Region,Rochor,1.30309,103.8514,Private room,69,92,1,2020-04-30,0.02,3,328,0,
26199521,Condo in Singapore · Studio · 1 bed · 1 bath,158923082,Joey,Central Region,Queenstown,1.28028,103.78541,Entire home/apt,200,700,0,,,1,0,0,
26207243,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,138649185,Apac,Central Region,Queenstown,1.29022,103.80674,Entire home/apt,270,92,0,,,260,364,0,
26290123,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,2413412,Kaurus,Central Region,Geylang,1.31489,103.88158,Private room,28,92,1,2018-11-07,0.02,93,300,0,
26290281,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,8948251,Joey,Central Region,Geylang,1.3149,103.88163,Private room,28,92,2,2020-08-19,0.03,71,300,0,
